MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:12.633,2016/09/13,08:42:12.675,,,118,171,,,0,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:12.861,2016/09/13,08:42:12.896,,2100,,,,,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:12.862,2016/09/13,08:42:12.897,,2100,,,,,,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:12.875,2016/09/13,08:42:12.899,,2200,,,,,,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:12.914,2016/09/13,08:42:12.951,,2200,,,,,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:12.949,2016/09/13,08:42:13.000,,2200,,,38.64418,-89.98199,,,,,,0

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:13.007,2016/09/13,08:42:13.057,,,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:13.009,2016/09/13,08:42:13.057,,2100,,,38.75460,-89.93396,,,,,,0

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:13.049,2016/09/13,08:42:13.066,,,,,,,,,,,,

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:13.051,2016/09/13,08:42:13.067,,,,,,,,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:13.079,2016/09/13,08:42:13.114,,,106,261,,,-192,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:13.099,2016/09/13,08:42:13.119,,,119,106,,,0,,,,,0

MSG,7,111,11111,A51331,111111,2016/09/13,08:42:13.126,2016/09/13,08:42:13.167,,2800,,,,,,,,,,0

MSG,7,111,11111,A51331,111111,2016/09/13,08:42:13.132,2016/09/13,08:42:13.169,,2800,,,,,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:13.441,2016/09/13,08:42:13.492,,2200,,,38.64391,-89.98197,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:13.445,2016/09/13,08:42:13.493,,2100,,,38.75450,-89.93366,,,,,,0

MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:13.493,2016/09/13,08:42:13.546,,2200,,,,,,,0,,0,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:13.521,2016/09/13,08:42:13.552,,,119,106,,,64,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:13.647,2016/09/13,08:42:13.665,,,106,261,,,-128,,,,,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:13.890,2016/09/13,08:42:13.932,,2100,,,,,,,0,,0,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:13.890,2016/09/13,08:42:13.932,,2100,,,,,,,0,,0,0

